,score,time
0,0.8,0.10223746299743652
1,0.7,0.12775182723999023
2,0.8833333333333333,0.13251900672912598
3,0.8666666666666667,0.15840840339660645
4,0.8,0.12365984916687012
5,0.6833333333333333,0.12816715240478516
6,0.8166666666666667,0.11384463310241699
7,0.7166666666666667,0.10960960388183594
8,0.8833333333333333,0.11115336418151855
9,0.8,0.15296149253845215
10,0.85,0.10930681228637695
11,0.75,0.13956308364868164
12,0.7833333333333333,0.11354970932006836
13,0.7666666666666667,0.1106419563293457
14,0.7166666666666667,0.11106061935424805
15,0.85,0.1264181137084961
16,0.7333333333333333,0.15683722496032715
17,0.8333333333333334,0.09948110580444336
18,0.7333333333333333,0.10572195053100586
19,0.75,0.1105341911315918
20,0.8166666666666667,0.10975313186645508
21,0.75,0.10070037841796875
22,0.7333333333333333,0.10258030891418457
23,0.7333333333333333,0.11002993583679199
24,0.7666666666666667,0.10886287689208984
