,score,time
0,0.85,0.1178429126739502
1,0.85,0.11748480796813965
2,0.95,0.11885190010070801
3,0.9333333333333333,0.13824033737182617
4,0.85,0.13703346252441406
5,0.9166666666666666,0.12618494033813477
6,0.9166666666666666,0.13292169570922852
7,0.85,0.13296937942504883
8,0.8833333333333333,0.1428234577178955
9,0.9,0.13994812965393066
10,0.8666666666666667,0.13594484329223633
11,0.8666666666666667,0.18968653678894043
12,0.8666666666666667,0.1385946273803711
13,0.85,0.14361953735351562
14,0.85,0.1165475845336914
15,0.8833333333333333,0.1085963249206543
16,0.85,0.131425142288208
17,0.8166666666666667,0.12422871589660645
18,0.8833333333333333,0.12954115867614746
19,0.85,0.11068964004516602
20,0.9666666666666667,0.11301493644714355
21,0.9,0.10976290702819824
22,0.8833333333333333,0.10770177841186523
23,0.8166666666666667,0.11492156982421875
24,0.8,0.10805344581604004
