,score,time
0,0.9966666666666667,0.7271702289581299
1,1.0,0.6776323318481445
2,0.995,0.6880826950073242
3,0.9866666666666667,0.655987024307251
4,0.9983333333333333,0.6793913841247559
5,0.9883333333333333,0.6747815608978271
6,0.99,0.6692428588867188
7,0.9966666666666667,0.6646144390106201
8,0.995,0.6565992832183838
9,0.9933333333333333,0.7115156650543213
10,0.9983333333333333,0.6930046081542969
11,0.9966666666666667,0.7626457214355469
12,0.9866666666666667,0.6801955699920654
13,0.9983333333333333,0.6701178550720215
14,0.9916666666666667,0.662524938583374
15,0.9933333333333333,0.6915993690490723
16,0.9883333333333333,0.6708507537841797
17,0.9916666666666667,0.6636793613433838
18,0.9883333333333333,0.6577959060668945
19,0.995,0.6443688869476318
20,0.99,0.653496503829956
21,1.0,0.665363073348999
22,0.99,0.6637194156646729
23,1.0,0.6638514995574951
24,0.9983333333333333,0.6672799587249756
