,score,time
0,0.7833333333333333,0.0879056453704834
1,0.85,0.10553550720214844
2,0.9166666666666666,0.11602950096130371
3,0.7666666666666667,0.0872199535369873
4,0.7833333333333333,0.09011673927307129
5,0.7833333333333333,0.09339022636413574
6,0.8,0.09315204620361328
7,0.8166666666666667,0.09415602684020996
8,0.85,0.09029769897460938
9,0.85,0.09123563766479492
10,0.85,0.09026861190795898
11,0.7666666666666667,0.09348607063293457
12,0.8166666666666667,0.09018397331237793
13,0.95,0.0902097225189209
14,0.8833333333333333,0.09453034400939941
15,0.8333333333333334,0.08991050720214844
16,0.85,0.10119843482971191
17,0.7666666666666667,0.09920740127563477
18,0.8333333333333334,0.09994244575500488
19,0.7833333333333333,0.09824204444885254
20,0.85,0.09239387512207031
21,0.75,0.10248160362243652
22,0.7666666666666667,0.09325170516967773
23,0.8,0.09868669509887695
24,0.8333333333333334,0.09639430046081543
