,score,time
0,0.85,0.12019801139831543
1,0.8333333333333334,0.1063985824584961
2,0.9666666666666667,0.10849857330322266
3,0.8833333333333333,0.11690354347229004
4,0.8666666666666667,0.11678099632263184
5,0.85,0.11223292350769043
6,0.9,0.11513090133666992
7,0.8833333333333333,0.11076927185058594
8,0.8833333333333333,0.11027789115905762
9,0.8333333333333334,0.11262822151184082
10,0.8666666666666667,0.11118197441101074
11,0.8333333333333334,0.11583948135375977
12,0.85,0.11733555793762207
13,0.95,0.11322283744812012
14,0.8833333333333333,0.13835382461547852
15,0.9166666666666666,0.12107586860656738
16,0.95,0.11614418029785156
17,0.8166666666666667,0.12623929977416992
18,0.8666666666666667,0.1277761459350586
19,0.8333333333333334,0.1201179027557373
20,0.8666666666666667,0.12156891822814941
21,0.9,0.11835289001464844
22,0.8833333333333333,0.1161031723022461
23,0.8833333333333333,0.12036609649658203
24,0.7833333333333333,0.11570191383361816
