,score,time
0,0.9301666666666667,10.188766241073608
1,0.9331666666666667,10.377336740493774
2,0.9353333333333333,10.471763610839844
3,0.9298333333333333,10.395275115966797
4,0.9311666666666667,11.24950885772705
5,0.9338333333333333,11.185874462127686
6,0.9345,11.32436466217041
7,0.9316666666666666,10.470090866088867
8,0.9406666666666667,10.691014528274536
9,0.9295,10.548864364624023
10,0.9303333333333333,10.825560331344604
11,0.9295,10.594961643218994
12,0.9283333333333333,10.720470666885376
13,0.9286666666666666,10.780088424682617
14,0.9335,10.778515338897705
15,0.9358333333333333,10.913840293884277
16,0.934,11.597092390060425
17,0.9316666666666666,11.13572359085083
18,0.9263333333333333,10.955120086669922
19,0.9315,10.96501612663269
20,0.9255,11.112056970596313
21,0.9311666666666667,11.280091285705566
22,0.932,11.263359785079956
23,0.9326666666666666,11.20707368850708
24,0.9321666666666667,11.244047164916992
