,score,time
0,0.9833333333333333,0.08254790306091309
1,1.0,0.08364343643188477
2,0.9833333333333333,0.08620190620422363
3,0.9833333333333333,0.08264470100402832
4,1.0,0.0847318172454834
5,1.0,0.08318042755126953
6,0.9833333333333333,0.10413861274719238
7,1.0,0.08662533760070801
8,1.0,0.0848991870880127
9,0.9833333333333333,0.0824577808380127
10,0.9833333333333333,0.08247923851013184
11,0.9666666666666667,0.0836496353149414
12,1.0,0.08783292770385742
13,0.9833333333333333,0.09845829010009766
14,0.9833333333333333,0.08437108993530273
15,1.0,0.08567500114440918
16,0.9833333333333333,0.087432861328125
17,0.9666666666666667,0.08723902702331543
18,1.0,0.08350968360900879
19,0.9833333333333333,0.08812212944030762
20,1.0,0.08347845077514648
21,0.9833333333333333,0.08236908912658691
22,1.0,0.08645915985107422
23,1.0,0.08513188362121582
24,0.9833333333333333,0.08498454093933105
