,score,time
0,0.9316666666666666,0.3175671100616455
1,0.92,0.3245842456817627
2,0.9466666666666667,0.32621216773986816
3,0.9233333333333333,0.31580281257629395
4,0.915,0.31358981132507324
5,0.9416666666666667,0.40697574615478516
6,0.9433333333333334,0.30773425102233887
7,0.93,0.31683826446533203
8,0.9166666666666666,0.31825995445251465
9,0.9483333333333334,0.31792116165161133
10,0.9533333333333334,0.31902027130126953
11,0.9366666666666666,0.3148000240325928
12,0.95,0.30510687828063965
13,0.9366666666666666,0.3214449882507324
14,0.93,0.3196392059326172
15,0.9316666666666666,0.32758307456970215
16,0.9383333333333334,0.32329845428466797
17,0.9316666666666666,0.4006307125091553
18,0.9566666666666667,0.32961249351501465
19,0.9383333333333334,0.3313605785369873
20,0.9266666666666666,0.31827878952026367
21,0.9233333333333333,0.32397961616516113
22,0.95,0.31786537170410156
23,0.9366666666666666,0.3383190631866455
24,0.945,0.3299977779388428
