,score,time
0,0.9333333333333333,0.09037399291992188
1,0.9333333333333333,0.09187483787536621
2,0.95,0.13553404808044434
3,0.9333333333333333,0.09377503395080566
4,0.9666666666666667,0.11197113990783691
5,0.9333333333333333,0.09567761421203613
6,0.95,0.10100030899047852
7,0.95,0.09705972671508789
8,0.9833333333333333,0.09374165534973145
9,0.9833333333333333,0.08666515350341797
10,0.9833333333333333,0.0909733772277832
11,0.95,0.09579086303710938
12,0.9833333333333333,0.08809471130371094
13,0.9666666666666667,0.09611105918884277
14,0.9166666666666666,0.08827471733093262
15,0.9333333333333333,0.09225940704345703
16,0.95,0.08594083786010742
17,0.95,0.09503173828125
18,0.9166666666666666,0.08746790885925293
19,0.95,0.09598565101623535
20,0.9166666666666666,0.08654522895812988
21,1.0,0.09081077575683594
22,0.9166666666666666,0.09109687805175781
23,0.95,0.08589339256286621
24,1.0,0.08779239654541016
