,score,time
0,1.0,0.09731411933898926
1,0.9666666666666667,0.09573602676391602
2,0.9833333333333333,0.1049184799194336
3,0.9666666666666667,0.09751319885253906
4,1.0,0.1170802116394043
5,0.9666666666666667,0.09995150566101074
6,0.9833333333333333,0.09761643409729004
7,1.0,0.1000823974609375
8,1.0,0.10075616836547852
9,0.9833333333333333,0.09858059883117676
10,0.9833333333333333,0.09599661827087402
11,0.9833333333333333,0.09676337242126465
12,1.0,0.10074043273925781
13,0.9666666666666667,0.09874725341796875
14,0.9333333333333333,0.09643340110778809
15,0.9666666666666667,0.09668469429016113
16,0.95,0.0960543155670166
17,0.9833333333333333,0.09714269638061523
18,0.95,0.09606194496154785
19,1.0,0.09627294540405273
20,0.95,0.09849405288696289
21,1.0,0.10135364532470703
22,1.0,0.0950615406036377
23,0.9666666666666667,0.10143136978149414
24,1.0,0.0991828441619873
