,score,time
0,0.9166666666666666,0.11064839363098145
1,0.9166666666666666,0.10538125038146973
2,0.95,0.10562491416931152
3,0.85,0.10647940635681152
4,0.9166666666666666,0.11186361312866211
5,0.9166666666666666,0.10695648193359375
6,0.9,0.10555624961853027
7,0.9,0.10839176177978516
8,0.9166666666666666,0.10605287551879883
9,0.8333333333333334,0.10507535934448242
10,0.9666666666666667,0.1096963882446289
11,0.8333333333333334,0.10497212409973145
12,0.8166666666666667,0.1052401065826416
13,0.8166666666666667,0.10683774948120117
14,0.9333333333333333,0.10709238052368164
15,0.8666666666666667,0.10896992683410645
16,0.8666666666666667,0.10976362228393555
17,0.8333333333333334,0.10590314865112305
18,0.9166666666666666,0.10596466064453125
19,0.9166666666666666,0.10429096221923828
20,0.8833333333333333,0.10677123069763184
21,0.95,0.10637068748474121
22,0.75,0.10741734504699707
23,0.8333333333333334,0.10883140563964844
24,0.9333333333333333,0.10571527481079102
