,score,time
0,0.9383333333333334,0.473529577255249
1,0.9316666666666666,0.5095851421356201
2,0.91,0.4794926643371582
3,0.93,0.5167007446289062
4,0.9166666666666666,0.47824764251708984
5,0.9166666666666666,0.5125594139099121
6,0.925,0.4832887649536133
7,0.9183333333333333,0.4724745750427246
8,0.8966666666666666,0.46446728706359863
9,0.9083333333333333,0.4661242961883545
10,0.9466666666666667,0.45082831382751465
11,0.9366666666666666,0.4621610641479492
12,0.9466666666666667,0.4709131717681885
13,0.9183333333333333,0.4461824893951416
14,0.9266666666666666,0.45760273933410645
15,0.945,0.4639878273010254
16,0.9283333333333333,0.461181640625
17,0.9283333333333333,0.4465632438659668
18,0.9116666666666666,0.4465043544769287
19,0.9133333333333333,0.4520535469055176
20,0.9316666666666666,0.4460177421569824
21,0.9366666666666666,0.46012330055236816
22,0.94,0.45282483100891113
23,0.915,0.4565458297729492
24,0.945,0.4491147994995117
