,score,time
0,0.8483333333333334,0.44145727157592773
1,0.8666666666666667,0.46660470962524414
2,0.75,0.5336906909942627
3,0.7916666666666666,0.5080921649932861
4,0.865,0.4410374164581299
5,0.7666666666666667,0.5215840339660645
6,0.8466666666666667,0.4159221649169922
7,0.8183333333333334,0.4296138286590576
8,0.77,0.4755532741546631
9,0.7716666666666666,0.47168755531311035
10,0.805,0.456981897354126
11,0.7783333333333333,0.4811263084411621
12,0.85,0.41851043701171875
13,0.8216666666666667,0.4301936626434326
14,0.7816666666666666,0.4736495018005371
15,0.8016666666666666,0.4822227954864502
16,0.8033333333333333,0.44771385192871094
17,0.7783333333333333,0.44339680671691895
18,0.8383333333333334,0.41752195358276367
19,0.8083333333333333,0.4416975975036621
20,0.82,0.4382941722869873
21,0.7783333333333333,0.4642214775085449
22,0.8,0.4736027717590332
23,0.8233333333333334,0.4149169921875
24,0.7983333333333333,0.4424288272857666
