,score,time
0,0.915,0.7766757011413574
1,0.9183333333333333,0.7806370258331299
2,0.9083333333333333,0.8122520446777344
3,0.9283333333333333,0.7762131690979004
4,0.8983333333333333,0.7869758605957031
5,0.93,0.7362897396087646
6,0.92,0.7785434722900391
7,0.9233333333333333,0.8681678771972656
8,0.895,0.7369987964630127
9,0.9066666666666666,0.7360203266143799
10,0.9266666666666666,0.7240571975708008
11,0.9116666666666666,0.7435605525970459
12,0.9283333333333333,0.728501558303833
13,0.92,0.7044923305511475
14,0.9383333333333334,0.7358047962188721
15,0.935,0.7773902416229248
16,0.9216666666666666,0.7412590980529785
17,0.925,0.7251558303833008
18,0.9083333333333333,0.7062277793884277
19,0.9116666666666666,0.7059316635131836
20,0.91,0.7132742404937744
21,0.935,0.7108089923858643
22,0.9316666666666666,0.7001416683197021
23,0.92,0.7142834663391113
24,0.9216666666666666,0.7332806587219238
