,score,time
0,0.9233333333333333,0.7429289817810059
1,0.9066666666666666,0.7455480098724365
2,0.9283333333333333,0.7543456554412842
3,0.9116666666666666,0.7783823013305664
4,0.935,0.7330076694488525
5,0.905,0.7386512756347656
6,0.9333333333333333,0.7559003829956055
7,0.935,0.7656793594360352
8,0.9266666666666666,0.709136962890625
9,0.9266666666666666,0.7128481864929199
10,0.935,0.7127420902252197
11,0.9233333333333333,0.7138011455535889
12,0.91,0.7191190719604492
13,0.9333333333333333,0.7045650482177734
14,0.91,0.7055404186248779
15,0.92,0.7351138591766357
16,0.9166666666666666,0.7251105308532715
17,0.9166666666666666,0.7011432647705078
18,0.9216666666666666,0.7170820236206055
19,0.94,0.7310225963592529
20,0.935,0.710890531539917
21,0.935,0.7026975154876709
22,0.9283333333333333,0.6927478313446045
23,0.91,0.720325231552124
24,0.9283333333333333,0.7304284572601318
